Encoded SMILES,log P
COc1ccccc1N1->[Ir]<-Nc2ccncc21,2.416
Cc1sccc1C=N1->[Ir]<-NCc2ncccc21,2.66082
Cc1sccc1C=N1->[Ir]<-NCc2ncccc21,2.66082
CN1C2=[Be]->[Ir]<-[Be]=CN3CNC(N)=C3N2c2ccccc21,0.4326799999999998
CN1C2=[Be]->[Ir]<-[Be]=CN3CNC(N)=C3N2c2ccccc21,0.4326799999999998
CC1=C(C)OC2(C=N->[Ir]<-N2)COCC1,1.02177
CC1=C(C)OC2(C=N->[Ir]<-N2)COCC1,1.02177
CCN(C)C1=O->[Ir]<-S=C(c2ccccc2)N1,2.0234
CCN(C)C1=O->[Ir]<-S=C(c2ccccc2)N1,2.0234
Brc1cccc(-c2cnn3(->[Ir]<-NCCN3)c2)c1,1.8148
Brc1cccc(-c2cnn3(->[Ir]<-NCCN3)c2)c1,1.8148
C1#Cc2ccccc2C#Cc2cnccn2->[Ir]<-NC1,1.1866
NC1(CO)CN2(CCO)->[Ir]<-N1CC2,-2.468799999999998
NC1(CO)CN2(CCO)->[Ir]<-N1CC2,-2.468799999999998
ClCc1c2n(->[Ir]<-NC2)nn1Cc1ccccc1,1.5238999999999994
ClCc1c2n(->[Ir]<-NC2)nn1Cc1ccccc1,1.5238999999999994
Brc1cccc(C2n3cccn3->[Ir]<-n3cccn32)c1,2.9373000000000005
Brc1cccc(C2n3cccn3->[Ir]<-n3cccn32)c1,2.9373000000000005
c1ccc(N2->[Ir]<-N=c3c=2ccc2cccnc32)cc1,3.2489700000000017
c1ccc(N2->[Ir]<-N=c3c=2ccc2cccnc32)cc1,3.2489700000000017
c1ccc(-c2ccn3->[Ir]<-n4cccn4Cn23)cc1,2.2524
Cc1ccnc(CN2->[Ir]<-n3ccccc3C=2)c1,2.4041200000000007
Cc1ccnc(CN2->[Ir]<-n3ccccc3C=2)c1,2.4041200000000007
Oc1ccc(C2=O->[Ir]<-N(=Cc3ccncc3)N2)cc1,1.5511
Oc1ccc(C2=O->[Ir]<-N(=Cc3ccncc3)N2)cc1,1.5511
C=CCN1(CC)->[Ir]<-n2ccccc2C1,2.0895
C=CCN1(CC)->[Ir]<-n2ccccc2C1,2.0895
Brc1cnccc1Cn12->[Ir]<-n3ccccc3-c1cnn2,2.5459
Brc1cnccc1Cn12->[Ir]<-n3ccccc3-c1cnn2,2.5459
CN1(C)->[Ir]<-N(=Cc2ccc(Cl)c(F)c2)CC1,2.4596
CN1(C)->[Ir]<-N(=Cc2ccc(Cl)c(F)c2)CC1,2.4596
CC1=N->[Ir]<-n2c(ccn(C)c2=O)C1(C)C,1.09757
CC1=N->[Ir]<-n2c(ccn(C)c2=O)C1(C)C,1.09757
Oc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1,2.6399
Oc1cccc(-n23->[Ir]<-n4ccccc4-c2ccn3)c1,2.6399
Cc1cccc(CN2->[Ir]<-n3ccccc3C=2)n1,2.40412
Cc1cccc(CN2->[Ir]<-n3ccccc3C=2)n1,2.40412
Cc1nccc2c1N->[Ir]<-N2=Cc1ccccc1Cl,3.376220000000001
c1ccc(S2->[Ir]<-NC3CCCNC32)nc1,1.2105
c1ccc(S2->[Ir]<-NC3CCCNC32)nc1,1.2105
C1=CCC2(N=C1)OC=CN->[Ir]<-n1ccccc12,1.7116
CC(C)(C)c1ccn2n1->[Ir]<-NCC2,1.1393
CC(C)(C)c1ccn2n1->[Ir]<-NCC2,1.1393
O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.7938999999999998
O=C(O)c1ccc(CN2->[Ir]<-n3ccccc3C=2)cn1,1.7938999999999998
CC1N=CC=CC12NN->[Ir]<-n1(cccn1)N2,-0.3846999999999994
CC1N=CC=CC12NN->[Ir]<-n1(cccn1)N2,-0.3846999999999994
Cc1cc(N2->[Ir]<-N3(O)C=CC=CC3(C)C=2)no1,2.21872
CCN1CNC23C=CC=CC12P->[Ir]<-P3,1.1377999999999997
CCN1CNC23C=CC=CC12P->[Ir]<-P3,1.1377999999999997
c1ccc(N2->[Ir]<-N=c3c=2cnc2ccccc32)cc1,3.543070000000002
c1ccc(N2->[Ir]<-N=c3c=2cnc2ccccc32)cc1,3.543070000000002
O=S(=O)(C=N1->[Ir]<-Nc2ccncc21)c1ccccc1,1.7975
O=S(=O)(C=N1->[Ir]<-Nc2ccncc21)c1ccccc1,1.7975
C1=CCC2(CC1)C1CS3->[Ir]<-S2CC1C3,3.191300000000002
C1=CCC2(CC1)C1CS3->[Ir]<-S2CC1C3,3.191300000000002
Cc1ccc(N2C=[Be]->[Ir]<-n3cc(N)[nH]c32)cc1C,2.29243
Cc1ccc(N2C=[Be]->[Ir]<-n3cc(N)[nH]c32)cc1C,2.29243
Oc1ccccc1-c1cc2n(->[Ir]<-n3ccccc3-2)[nH]1,2.8443000000000014
Oc1ccccc1-c1cc2n(->[Ir]<-n3ccccc3-2)[nH]1,2.8443000000000014
CO1->[Ir]<-P(C)(C(C)(C)C)CC1,2.543000000000001
CO1->[Ir]<-P(C)(C(C)(C)C)CC1,2.543000000000001
CC1CCCC1=N1->[Ir]<-N(C)(C)[SiH2]1,0.8078
CC1CCCC1=N1->[Ir]<-N(C)(C)[SiH2]1,0.8078
c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,1.7094
c1ccc2c(c1)NCC21N->[Ir]<-n2ccccc21,1.7094
O=[N+]([O-])c1ccccc1-n12->[Ir]<-n3ccccc3-c1nnc2,2.2375
O=[N+]([O-])c1ccccc1-n12->[Ir]<-n3ccccc3-c1nnc2,2.2375
C1=N->[Ir]<-N(Cc2ccccc2)c2ccncc21,2.691370000000001
CP1(C)->[Ir]<-n2ccccc2-c2ccccc21,3.115400000000001
CP1(C)->[Ir]<-n2ccccc2-c2ccccc21,3.115400000000001
OCc1ccccc1N1->[Ir]<-n2ccccc2C1,2.186
c1ccc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)cc1,3.810600000000002
c1ccc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)cc1,3.810600000000002
C1=CCC2(C=N->[Ir]<-S2Cc2ccccc2)N=C1,3.2963700000000022
OCc1ccc(N2->[Ir]<-n3ccccc3C2)cc1,2.186
Oc1ccc(C2n3cccn3->[Ir]<-n3cccn32)cc1,1.8804
Oc1ccc(C2n3cccn3->[Ir]<-n3cccn32)cc1,1.8804
Nc1cccc(-c2nncc3n2->[Ir]<-n2ccccc2-3)c1,2.1828000000000003
Nc1cccc(-c2nncc3n2->[Ir]<-n2ccccc2-3)c1,2.1828000000000003
CCN1(CC)->[Ir]<-N=CC12C=CC=NC2,1.35717
Oc1cc(-c2cccnc2)c2n(->[Ir]<-n3ccccc3-2)c1,2.911200000000001
Oc1cc(-c2cccnc2)c2n(->[Ir]<-n3ccccc3-2)c1,2.911200000000001
Cc1ccc2n(->[Ir]<-[O-][N+](C(C)(C)C)=C2)c1,2.1177200000000003
c1ccc(N2->[Ir]<-N=c3c=2ccc2ccccc32)cc1,3.853970000000002
OC(O)c1cccn2->[Ir]<-n3cccc(C(O)O)c3-c12,0.1099999999999998
OC(O)c1cccn2->[Ir]<-n3cccc(C(O)O)c3-c12,0.1099999999999998
Cc1cccn2->[Ir]<-S=C(Nc3ccccc3)Nc12,3.198920000000001
Cc1cccn2->[Ir]<-S=C(Nc3ccccc3)Nc12,3.198920000000001
Cc1cc(C)c(N2->[Ir]<-n3ccccc3N=2)c(O)c1,3.819440000000002
Cc1cc(C)c(N2->[Ir]<-n3ccccc3N=2)c(O)c1,3.819440000000002
Cc1c(O)cccc1N1->[Ir]<-n2ccccc2C1,2.70772
Cc1c(O)cccc1N1->[Ir]<-n2ccccc2C1,2.70772
COc1cccc(C=N2->[Ir]<-n3ccccc3N2)c1,2.5362
COc1cccc(C=N2->[Ir]<-n3ccccc3N2)c1,2.5362
CC1(C)C=COC2=N(c3ccccc3)->[Ir]<-N=C21,3.306470000000001
CC1(C)C=COC2=N(c3ccccc3)->[Ir]<-N=C21,3.306470000000001
CCN1(CC)->[Ir]<-N(C)(C)CC1,0.8897999999999999
CCN1(CC)->[Ir]<-N(C)(C)CC1,0.8897999999999999
Oc1cccc(CN2->[Ir]<-n3ccccc3C2)c1,2.077
Oc1cccc(CN2->[Ir]<-n3ccccc3C2)c1,2.077
Cc1ccccc1N1->[Ir]<-N(c2ccccc2)=NC=1,4.438720000000004
Cc1ccccc1N1->[Ir]<-N(c2ccccc2)=NC=1,4.438720000000004
OC(O)c1ccn2->[Ir]<-n3cccc(C(O)O)c3-c2c1,0.1099999999999998
OC(O)c1ccn2->[Ir]<-n3cccc(C(O)O)c3-c2c1,0.1099999999999998
Clc1ccc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)cc1,4.464000000000003
Clc1ccc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)cc1,4.464000000000003
C(#Cc1ccccc1)CN1->[Ir]<-Nc2cccnc21,2.1274
C(#Cc1ccccc1)CN1->[Ir]<-Nc2cccnc21,2.1274
COc1ccccc1C=N1->[Ir]<-n2ccccc2N1,2.5362
COc1ccccc1C=N1->[Ir]<-n2ccccc2N1,2.5362
c1cncc(CNN2->[Ir]<-n3ccccc3C2)c1,1.271
c1cncc(CNN2->[Ir]<-n3ccccc3C2)c1,1.271
O=C(NN1->[Ir]<-n2ccccc2C1)c1ccccc1,1.5161999999999998
O=C(NN1->[Ir]<-n2ccccc2C1)c1ccccc1,1.5161999999999998
Clc1ccn2->[Ir]<-N(=Cc3ccccc3)CCc2c1,3.396600000000001
Clc1ccn2->[Ir]<-N(=Cc3ccccc3)CCc2c1,3.396600000000001
c1ccc(NC2=S->[Ir]<-S=C2Nc2ccccc2)cc1,3.865400000000001
c1ccc(NC2=S->[Ir]<-S=C2Nc2ccccc2)cc1,3.865400000000001
Nc1ccccc1-c1cnn2->[Ir]<-n3ccccc3-c2n1,2.1827999999999994
Nc1ccccc1-c1cnn2->[Ir]<-n3ccccc3-c2n1,2.1827999999999994
COc1ccccc1N1->[Ir]<-n2ccccc2C1,2.702300000000001
COc1ccccc1N1->[Ir]<-n2ccccc2C1,2.702300000000001
CC(C)C1=NCC2(C=N->[Ir]<-S2C(C)O)O1,1.48847
CC(C)C1=NCC2(C=N->[Ir]<-S2C(C)O)O1,1.48847
CC1=N(Cc2ccccc2)->[Ir]<-n2ccccc21,3.090800000000001
CC1=N(Cc2ccccc2)->[Ir]<-n2ccccc21,3.090800000000001
COc1cccc(C2P->[Ir]<-n3ccccc32)c1,3.054700000000002
COc1cccc(C2P->[Ir]<-n3ccccc32)c1,3.054700000000002
Cc1cccc(S2->[Ir]<-Nc3cnccc32)c1C,3.431840000000001
Cc1cccc(S2->[Ir]<-Nc3cnccc32)c1C,3.431840000000001
Cc1ccccc1-n1cc2n(->[Ir]<-n3ccccc3-2)n1,2.6377200000000007
Cc1ccccc1-n1cc2n(->[Ir]<-n3ccccc3-2)n1,2.6377200000000007
C1=N(c2cc(-c3ccccc3)on2)->[Ir]<-n2ccccc21,3.4872000000000014
C1=N(c2cc(-c3ccccc3)on2)->[Ir]<-n2ccccc21,3.4872000000000014
Clc1cccc(-c2cccn3->[Ir]<-n4ccccc4-c23)c1,4.464000000000003
Clc1cccc(-c2cccn3->[Ir]<-n4ccccc4-c23)c1,4.464000000000003
Cc1cc(C)cc(NC2=O->[Ir]<-O=CC2C)c1,2.07694
Cc1cc(C)cc(NC2=O->[Ir]<-O=CC2C)c1,2.07694
CCN1(C)->[Ir]<-[Se](c2ccccc2)CC1,1.3860999999999997
CCN1(C)->[Ir]<-[Se](c2ccccc2)CC1,1.3860999999999997
Brc1cccn2->[Ir]<-NC3(C=c4ccccc4=NC3)c12,1.112
Brc1cccn2->[Ir]<-NC3(C=c4ccccc4=NC3)c12,1.112
CC(C)C1=NCC2(N->[Ir]<-n3ccccc32)O1,1.2778
CN1CCN2(->[Ir]<-n3ccccc3C2)CC1=O,0.3555999999999999
CN1CCN2(->[Ir]<-n3ccccc3C2)CC1=O,0.3555999999999999
CC(C)C1COC2=N1->[Ir]<-N(C)(C)C2,1.0013
CC(C)C1COC2=N1->[Ir]<-N(C)(C)C2,1.0013
c1ccc(-c2nc3c(o2)=N->[Ir]<-N=3c2ccccc2)cc1,3.1708700000000016
Cc1nc2n(->[Ir]<-n3ccccc3-2)n1-c1ccccc1,2.6377200000000007
Nc1cccc(CN2->[Ir]<-Nc3ccncc32)c1,1.8581
NCc1ccc2n(->[Ir]<-n3cccc(CN)c3-2)c1,1.0609999999999995
NCc1ccc2n(->[Ir]<-n3cccc(CN)c3-2)c1,1.0609999999999995
Cc1cc(C)cc(N2->[Ir]<-Oc3cccnc32)c1,3.147640000000001
Cc1cc(C)cc(N2->[Ir]<-Oc3cccnc32)c1,3.147640000000001
CC(C)c1ccc(C(C)C)c2c1=O->[Ir]<-O=2,2.303
Cn1ccn2->[Ir]<-n3c([nH]c4ccccc43)CC(=O)c12,1.7217999999999998
Cn1ccn2->[Ir]<-n3c([nH]c4ccccc43)CC(=O)c12,1.7217999999999998
NC12NC=CN1->[Ir]<-[Be]=C1C=CC3C=CC=CC3N12,0.24179
NC12NC=CN1->[Ir]<-[Be]=C1C=CC3C=CC=CC3N12,0.24179
N=C1C2C=CC=CC2=N->[Ir]<-N1=Cc1ccc(Cl)cc1,3.498140000000002
N=C1C2C=CC=CC2=N->[Ir]<-N1=Cc1ccc(Cl)cc1,3.498140000000002
C1=CCC2(N=C1)NC=CN->[Ir]<-n1ccccc12,1.2846
C1=CCC2(N=C1)NC=CN->[Ir]<-n1ccccc12,1.2846
COc1cccc(N2->[Ir]<-n3ccccc3C2)c1,2.702300000000001
COc1cccc(N2->[Ir]<-n3ccccc3C2)c1,2.702300000000001
CC(C)C1=NCC2(C=N->[Ir]<-N2(C)C)O1,0.97857
CC(C)C1=NCC2(C=N->[Ir]<-N2(C)C)O1,0.97857
CN1(C)->[Ir]<-N(=Cc2ccc(O)cc2)CC1,1.3726999999999998
CN1(C)->[Ir]<-N(=Cc2ccc(O)cc2)CC1,1.3726999999999998
COc1ccccc1C1P->[Ir]<-n2ccccc21,3.054700000000002
COc1ccccc1C1P->[Ir]<-n2ccccc21,3.054700000000002
Oc1ccc(CN2->[Ir]<-n3ccccc3C2)cc1,2.077
Oc1ccc(CN2->[Ir]<-n3ccccc3C2)cc1,2.077
CC(C)NC(=S)SC1N->[Ir]<-n2ccccc21,2.055
CC(C)NC(=S)SC1N->[Ir]<-n2ccccc21,2.055
O=C(Nc1ccccc1)C1=CC2=N->[Ir]<-N=C2CC1,2.38484
O=C(Nc1ccccc1)C1=CC2=N->[Ir]<-N=C2CC1,2.38484
CCN1->[Ir]<-NC2Nc3ccccc3NC21,0.7444
CN1C=NC23C=CC=CC12N(C)(C)->[Ir]<-[Be]=CN3,0.1754899999999999
CN1C=NC23C=CC=CC12N(C)(C)->[Ir]<-[Be]=CN3,0.1754899999999999
Oc1cccnc1Cn12->[Ir]<-n3ccccc3-c1cnn2,1.489
Oc1cccnc1Cn12->[Ir]<-n3ccccc3-c1cnn2,1.489
CC1(C)CN2->[Ir]<-N3=C(OC(C)(C)C3)C=2O1,1.401
CC1(C)CN2->[Ir]<-N3=C(OC(C)(C)C3)C=2O1,1.401
C1=N2->[Ir]<-n3ccccc3C2CN=C1c1ccncc1,2.0914
C1=N2->[Ir]<-n3ccccc3C2CN=C1c1ccncc1,2.0914
CN12->[Ir]<-n3cc(N)ccc3C1CNCC2,0.2398999999999994
CN12->[Ir]<-n3cc(N)ccc3C1CNCC2,0.2398999999999994
Cc1ccc2n(->[Ir]<-N(Cc3ccccc3)=C2)c1,3.009120000000001
Cc1ccc2n(->[Ir]<-N(Cc3ccccc3)=C2)c1,3.009120000000001
Cc1ccccc1S1->[Ir]<-Nc2c(C)cncc21,3.431840000000001
Cc1ccccc1S1->[Ir]<-Nc2c(C)cncc21,3.431840000000001
O=C(NN1->[Ir]<-n2ccccc2C1)c1ccc[nH]c1=O,0.2044999999999997
O=C(NN1->[Ir]<-n2ccccc2C1)c1ccc[nH]c1=O,0.2044999999999997
Cc1ccc(N2->[Ir]<-Oc3cccnc32)c(C)c1,3.147640000000001
Cc1ccc(N2->[Ir]<-Oc3cccnc32)c(C)c1,3.147640000000001
CN1(C)->[Ir]<-S(Cc2ccccc2)CC1,2.4814000000000007
CN1(C)->[Ir]<-S(Cc2ccccc2)CC1,2.4814000000000007
C1=CC2(CN=C1)CN->[Ir]<-Nc1ccncc1O2,0.3806999999999997
C1=CC2(CN=C1)CN->[Ir]<-Nc1ccncc1O2,0.3806999999999997
Cc1ccn2->[Ir]<-N(Cc3ccccc3)=Cc2c1,3.009120000000002
Cc1ccn2->[Ir]<-N(Cc3ccccc3)=Cc2c1,3.009120000000002
Cc1cc(O)c(C)c(N2->[Ir]<-n3ccccc3N=2)c1,3.819440000000003
Cc1cc(O)c(C)c(N2->[Ir]<-n3ccccc3N=2)c1,3.819440000000003
Brc1c(-c2ccccc2)ccn2->[Ir]<-n3ccccc3-c12,4.573100000000004
Brc1c(-c2ccccc2)ccn2->[Ir]<-n3ccccc3-c12,4.573100000000004
COP1(OC)->[Ir]<-N(C)(C)c2ccccc21,1.9826
CCOP1(OCC)=O->[Ir]<-N=C2C=CN=CC21Cl,2.805470000000001
CCOP1(OCC)=O->[Ir]<-N=C2C=CN=CC21Cl,2.805470000000001
CC(C)N1->[Ir]<-NC2C=1Cc1ccccc12,2.0919000000000003
CC(C)N1->[Ir]<-NC2C=1Cc1ccccc12,2.0919000000000003
CC(C)[S+]1([O-])->[Ir]<-[S+]([O-])(C(C)C)CC1,1.3005999999999998
CC(C)[S+]1([O-])->[Ir]<-[S+]([O-])(C(C)C)CC1,1.3005999999999998
COc1ccc2n(->[Ir]<-N(c3ccccc3N)=C2)c1,2.423
COc1ccc2n(->[Ir]<-N(c3ccccc3N)=C2)c1,2.423
C=CC1=O->[Ir]<-O=C(OCC)C2(C=CC=CC2)O1,1.5336
C=CC1=O->[Ir]<-O=C(OCC)C2(C=CC=CC2)O1,1.5336
CC(C)Cn12->[Ir]<-n3ccccc3-c1cnc2,2.6011000000000006
CC(C)Cn12->[Ir]<-n3ccccc3-c1cnc2,2.6011000000000006
Clc1ccccc1N1CCN2->[Ir]<-n3ccccc3C=21,3.0018
Clc1ccccc1N1CCN2->[Ir]<-n3ccccc3C=21,3.0018
NC(=O)c1cccc(N2->[Ir]<-n3ccccc3C2)c1,1.7926
NC(=O)c1cccc(N2->[Ir]<-n3ccccc3C2)c1,1.7926
CC(C)P1(C(C)C)=O->[Ir]<-OC(Cl)C1,2.7235000000000014
CC(C)P1(C(C)C)=O->[Ir]<-OC(Cl)C1,2.7235000000000014
COC(C)c1ccn2->[Ir]<-n3ccccc3-c2c1,2.851000000000001
Nc1ccc(-c2cc3n(->[Ir]<-n4ccccc4-3)[nH]2)cc1,2.7209000000000003
Nc1ccc(-c2cc3n(->[Ir]<-n4ccccc4-3)[nH]2)cc1,2.7209000000000003
CC1=N(O)->[Ir]<-N(C)(Cc2ccc(F)cc2)C1,2.1076
CC1=N(O)->[Ir]<-N(C)(Cc2ccc(F)cc2)C1,2.1076
Cc1cccc(-c2cc3n(->[Ir]<-n4ccccc4-3)[nH]2)n1,2.8421200000000013
Cc1cccc(-c2cc3n(->[Ir]<-n4ccccc4-3)[nH]2)n1,2.8421200000000013
SC1CN(c2ccccc2)C(S)CS->[Ir]<-S1,2.8644000000000016
SC1CN(c2ccccc2)C(S)CS->[Ir]<-S1,2.8644000000000016
CC(C)N1C=C2N(C=[Be]->[Ir]<-NC23CN=CO3)C1,0.07039
CC(C)N1C=C2N(C=[Be]->[Ir]<-NC23CN=CO3)C1,0.07039
CC1=N(c2ccccc2C)->[Ir]<-n2cc(N)[nH]c21,2.44102
CC1=N(c2ccccc2C)->[Ir]<-n2cc(N)[nH]c21,2.44102
O=C(CO)c1ccn2->[Ir]<-n3ccc(CO)cc3-c2c1,0.8109
O=C(CO)c1ccn2->[Ir]<-n3ccc(CO)cc3-c2c1,0.8109
Clc1cccc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,4.464000000000003
Clc1cccc(-c2ccn3->[Ir]<-n4ccccc4-c3c2)c1,4.464000000000003
CC(=O)NCCCN1->[Ir]<-n2ccccc2C=1,1.0267
CC(=O)NCCCN1->[Ir]<-n2ccccc2C=1,1.0267
CCOC(=O)Cn1ccn2->[Ir]<-n3ccccc3-c12,1.5082
CCOC(=O)Cn1ccn2->[Ir]<-n3ccccc3-c12,1.5082
CN(C)C12C=CC=CN1->[Ir]<-[Be]=C1C=CC=CN12,1.2991899999999998
CN(C)C12C=CC=CN1->[Ir]<-[Be]=C1C=CC=CN12,1.2991899999999998
COC1NCc2ccccn2->[Ir]<-n2c[nH]cc21,1.2394999999999998
COC1NCc2ccccn2->[Ir]<-n2c[nH]cc21,1.2394999999999998
SC1CN(c2ccccc2)CC(S)S->[Ir]<-S1,2.8644000000000016
SC1CN(c2ccccc2)CC(S)S->[Ir]<-S1,2.8644000000000016
NC1=CNC2(N1)C(O)NC=[Be]->[Ir]<-[Be]=CN1C=CNC12N,-3.37882
NC1=CNC2(N1)C(O)NC=[Be]->[Ir]<-[Be]=CN1C=CNC12N,-3.37882
CC(C)N1->[Ir]<-NCC12CCNC2,-0.3247999999999988
CC(C)N1->[Ir]<-NCC12CCNC2,-0.3247999999999988
O=C(Nc1ccccc1)c1ccn2->[Ir]<-NCc2c1,1.7926
O=C(Nc1ccccc1)c1ccn2->[Ir]<-NCc2c1,1.7926
CS1->[Ir]<-SCC1(S)c1cccc2ccccc12,4.215200000000002
CS1->[Ir]<-SCC1(S)c1cccc2ccccc12,4.215200000000002
Cc1ccc(CN2->[Ir]<-n3ccccc3C=2)cc1,3.009120000000001
Cc1ccc(CN2->[Ir]<-n3ccccc3C=2)cc1,3.009120000000001
N#Cc1nc2c(N3->[Ir]<-n4ccccc4C3)cccc2[nH]1,2.44168
N#Cc1nc2c(N3->[Ir]<-n4ccccc4C3)cccc2[nH]1,2.44168
C1=N(c2ccccc2)->[Ir]<-n2c(sc3ccccc32)C1,4.2413000000000025
Brc1ccccc1-c1ccc2n(->[Ir]<-n3ccccc3-2)c1,4.573100000000003
Brc1ccccc1-c1ccc2n(->[Ir]<-n3ccccc3-2)c1,4.573100000000003
COc1ccccc1N1->[Ir]<-NC(OC)C1,1.0383
COc1ccccc1N1->[Ir]<-NC(OC)C1,1.0383
CC1N->[Ir]<-N(C)C(C)(C)C1C,0.9677
CC1N->[Ir]<-N(C)C(C)(C)C1C,0.9677
CC1(c2cccnc2)CN->[Ir]<-N1(C)C,0.8170999999999998
CC1(c2cccnc2)CN->[Ir]<-N1(C)C,0.8170999999999998
CC1=N(Cc2ccc(Br)cc2)->[Ir]<-n2ccccc21,3.853300000000004
CC1=N(Cc2ccc(Br)cc2)->[Ir]<-n2ccccc21,3.853300000000004
[Be]1->[Ir]<-NCCN2C=CN(Cc3ccccc3)C=12,1.23039
[Be]1->[Ir]<-NCCN2C=CN(Cc3ccccc3)C=12,1.23039
Cc1ccc2n(->[Ir]<-N(c3ccccc3C)=C2)c1,3.449040000000002
Cc1ccc2n(->[Ir]<-N(c3ccccc3C)=C2)c1,3.449040000000002
C1=CCC2(C=C1)C=CC1=O->[Ir]<-N(c3ccccn3)=C12,2.7955000000000005
C1=CCC2(C=C1)C=CC1=O->[Ir]<-N(c3ccccn3)=C12,2.7955000000000005
Cc1ccc(-n2cc3n(->[Ir]<-n4ccccc4-3)n2)cc1,2.63772
Cc1ccc(-n2cc3n(->[Ir]<-n4ccccc4-3)n2)cc1,2.63772
C#CC1NCCCC12N->[Ir]<-n1ccccc12,0.6207999999999997
C#CC1NCCCC12N->[Ir]<-n1ccccc12,0.6207999999999997
C1=CCC2(C=N->[Ir]<-N2)C(c2ccccn2)C1,1.8622700000000003
C1=CCC2(C=N->[Ir]<-N2)C(c2ccccn2)C1,1.8622700000000003
COC(=O)CN1->[Ir]<-N(CC(=O)O)CCC1,-1.186699999999998
COC(=O)CN1->[Ir]<-N(CC(=O)O)CCC1,-1.186699999999998
c1ccn2->[Ir]<-N3=C(NC4CCCCC43)c2c1,1.7426
c1ccn2->[Ir]<-N3=C(NC4CCCCC43)c2c1,1.7426
COC(=O)C1CC[Se](c2ccccc2)->[Ir]<-N1,0.3248
COC(=O)C1CC[Se](c2ccccc2)->[Ir]<-N1,0.3248
Cc1ncc2c(c1C)N->[Ir]<-S2c1ccccc1,3.431840000000001
Cc1ncc2c(c1C)N->[Ir]<-S2c1ccccc1,3.431840000000001
CCC(C)OC(=O)c1nccc2c1N->[Ir]<-N2,1.2012999999999998
CCC(C)OC(=O)c1nccc2c1N->[Ir]<-N2,1.2012999999999998
Oc1c(-c2cccnc2)ccn2->[Ir]<-n3ccccc3-c12,2.911200000000001
Oc1c(-c2cccnc2)ccn2->[Ir]<-n3ccccc3-c12,2.911200000000001
CC1CC(O)P2(->[Ir]<-Nc3ccccc32)C1,1.7342
CC1CC(O)P2(->[Ir]<-Nc3ccccc32)C1,1.7342
O=[N+]([O-])c1ccccc1-n12->[Ir]<-n3ccccc3-c1ccn2,2.8425
COC(=O)C(C)n12->[Ir]<-n3ccccc3-c1ccn2,1.6790999999999998
COC(=O)C(C)n12->[Ir]<-n3ccccc3-c1ccn2,1.6790999999999998
CC(C)OC1=O->[Ir]<-N(Cc2ccccc2)=C1,2.209
CC(C)OC1=O->[Ir]<-N(Cc2ccccc2)=C1,2.209
Cc1ccnc(-c2c[nH]n3->[Ir]<-n4ccccc4-c23)c1,2.8421200000000004
Cc1ccnc(-c2c[nH]n3->[Ir]<-n4ccccc4-c23)c1,2.8421200000000004
Oc1cncc(Cn23->[Ir]<-n4ccccc4-c2cnn3)c1,1.489
Oc1cncc(Cn23->[Ir]<-n4ccccc4-c2cnn3)c1,1.489
Cc1cccn2->[Ir]<-n3cc(C(O)O)cc(N)c3-c12,1.01742
Cc1cccn2->[Ir]<-n3cc(C(O)O)cc(N)c3-c12,1.01742
COC1(c2ccncc2)C=N->[Ir]<-n2c(N)c[nH]c21,0.92647
COC1(c2ccncc2)C=N->[Ir]<-n2c(N)c[nH]c21,0.92647
NCc1cccn2->[Ir]<-n3cccc(CN)c3-c12,1.0609999999999995
NCc1cccn2->[Ir]<-n3cccc(CN)c3-c12,1.0609999999999995
CN1->[Ir]<-N(=Cc2c[nH]c3ccccc23)CC1,1.8062
CN1->[Ir]<-N(=Cc2c[nH]c3ccccc23)CC1,1.8062
Cc1cc(O)cc(C=N2->[Ir]<-Nc3ccncc32)c1,2.428419999999999
Cc1cc(O)cc(C=N2->[Ir]<-Nc3ccncc32)c1,2.428419999999999
CC1CCCC2(C=N->[Ir]<-O2N)C1C,1.72117
CC1CCCC2(C=N->[Ir]<-O2N)C1C,1.72117
CC1(c2ccc3ccccc3c2)CN->[Ir]<-O1,2.006
CC1(c2ccc3ccccc3c2)CN->[Ir]<-O1,2.006
Cn1c(-c2ccc(Cl)cc2)nn2->[Ir]<-n3ccccc3-c12,3.1975000000000016
Cn1c(-c2ccc(Cl)cc2)nn2->[Ir]<-n3ccccc3-c12,3.1975000000000016
NC12Nc3ccccc3N1C=[Be]->[Ir]<-S2c1ccccc1,2.826390000000001
C1=CCC2(C=C1)C=N->[Ir]<-N=C2c1ccccc1,3.206540000000002
C1=CCC2(C=C1)C=N->[Ir]<-N=C2c1ccccc1,3.206540000000002
CC1(C)CN2->[Ir]<-N3=COC(C)(C)C3C=2O1,1.3994
CC1(C)CN2->[Ir]<-N3=COC(C)(C)C3C=2O1,1.3994
CC1(C)O->[Ir]<-n2(C(C)(C)C)nncc21,1.2605
