Encoded SMILES,log P,Ligand coordination bulkiness (Å$^3$)
[Li]<-[Se]1CCC(c2cccc(OC)c2)[Se]1,1.8817,9.326584340788775
[Li]<-P1(c2ccccc2)C2CCCCC21,3.1186000000000016,5.765911604790515
[Li]<-N(=CNC(C)C)c1ccccc1O,2.0500000000000003,8.979115815721336
[Li]<-N1=COC(c2cccc(OC)c2)C1,1.7948,7.094960282496573
[Li]<-n1cc(N)n(-c2ccccc2F)c1,1.5936,7.265125695775816
[Be]=C1CC2(CC3C=CC2O3)NC1(C)N,0.2019899999999999,10.603118155697429
[Be]=C(N)n1cncc1-c1ccccc1,1.35319,7.050349666815598
[Li]<-N1=COC(c2cccnc2)C1(C)C,1.9598,10.897305269359986
[Li]<-n1cc(C)n(Cc2ccccc2)n1,1.63482,6.800773168834016
[Li]<-n1cccc(-c2nnc(C)n2C)c1,1.1855199999999997,7.604689973726825
[Li]<-NCC(C)c1ccccc1C(C)C,2.8722000000000003,2.3379313648994757
[Li]<-n1cc(C(C)=O)cc(C(C)=NO)c1,1.4824,7.604689973726825
[Li]<-N1=CC=CC(c2ccccc2)C1N,1.6956,9.103904064712127
[Li]<-n1cc(C)cn1C=Cc1cnc[nH]1,1.5425199999999997,8.979115815721336
[Li]<-N#CC1=CN([Si](C)(C)C)CCCC1,2.7146800000000004,1.8387783689363106
[Li]<-O=C1CC2CC1(C)C(=O)C2(C)OC,0.9596,5.516335106808932
[Li]<-P(C)(O)C(O)(CC)c1ccccc1,2.2607000000000004,5.380970162551054
[Li]<-P1(C)Oc2ccccc2C(=O)N1C,2.0927,4.667041137627671
[Li]<-n1ccc(-c2ccc(N)cc2)cc1,2.3308,7.604689973726825
[Li]<-n1cccc(-c2ccccc2)c1N,2.3308,8.979115815721336
[Li]<-n1cc(C)cc(N2CCCCC2)c1,2.38032,7.604689973726825
[Li]<-N1CC(C(=O)OC)c2ccccc21,1.3687,5.890699853781306
[Li]<-S=Cc1cccc(C(F)(F)F)c1,3.0532000000000004,1.963566617927102
[Be]=C1N(CC(C)C)CCN1CC(C)C,1.91229,6.675984919843224
[Li]<-[N-]=[N+]=C(c1ccccc1)[Si](C)(C)C,2.5829000000000004,3.337992459921612
[Li]<-P(C)(Oc1ccccc1F)C(C)C,3.6396000000000015,5.256181913560263
[Li]<-n1ccn(-c2ccccc2C=C)c1,2.5153000000000008,7.265125695775816
[Li]<-n1cccc2c(C(=O)O)cccc21,1.933,9.318680093672345
[Li]<-p1(-c2ccccc2)c(C)ccc1C,4.279240000000003,9.193891844681554
[Be]=C1N(CC)C=CN1C1CCCCC1,2.4240900000000005,6.675984919843224
[Li]<-n1cccc(C=[N+]([O-])C(C)(C)C)c1,1.8093,7.604689973726825
[Be]=C1N(CC(C)C)C=CN1C(C)(C)C,2.525990000000001,6.675984919843224
[Li]<-O=C(CC)Nc1cccc(CC)c1,2.597500000000001,5.4263473268395055
[Li]<-O=c1ccc2ccc(OC)cc2o1,1.8016,4.88181716658789
[Li]<-O=Cc1cc(OC)cc(OC)c1,1.5162999999999998,3.8023449868634125
[Li]<-P1(c2nccn2C)C(C)CCC1C,2.0981,5.516335106808932
[Li]<-N=c1[nH]c(Cl)cn1CC(=O)OCC,0.51217,4.961994799897705
[Li]<-N=c1n(C)ccn1-c1ccccc1,1.29527,4.961994799897705
[Be]=C1SC2C=CC=CC2(N)N1C(C)C,1.58949,8.187040720737459
[Be]=C1N(C)C=CN1Cc1ccncc1,1.29649,6.675984919843224
[Be]=C1N2C=CC=CC2=C(CC)N1CC,2.3252900000000007,6.675984919843224
[Li]<-N(CC)Cc1ccc(C(C)=O)cc1,1.9987,4.301497982826578
[Li]<-n1ncn(Cc2ccncc2)c1C,1.02982,6.675984919843224
[Li]<-n1ccn(Cc2ccncc2)c1,1.3263999999999998,7.265125695775816
[Li]<-S=C1N(C)CCN1c1ccccc1,1.7233,1.8387783689363106
[Li]<-N(=CC(C)(C)C)Nc1ccccc1,3.1304000000000016,7.265125695775816
[Be]=C1OCC2c3ccccc3CCN12,1.61229,6.3810312575731905
[Li]<-n1c(NC(C)C)oc2ccccc21,2.6481000000000003,10.058587995445812
[Li]<-N1=CN(c2ccc(C=C)cc2)CC1,2.1779,7.389913944766607
[Li]<-n1nn(Cc2ccccc2)cc1C,1.63482,6.675984919843224
[Li]<-N1=CSCC1Nc1ccc(Cl)cc1,2.8531000000000004,12.114173956591662
[Li]<-n1cn(C)nc1-c1cccc(F)c1,1.6211999999999998,6.800773168834016
[Li]<-P1(C(C)C)OC(C(C)(C)C)P(Cl)O1,4.676400000000004,6.086077595303157
[Li]<-n1cccc(Cc2ccsc2C)c1,3.042320000000001,7.604689973726825
[Li]<-P(C(C)C)(C(C)C)n1cc(C)cn1,3.253320000000002,5.4263473268395055
[Li]<-Nc1ccc(C(C)C)c(C(C)C)c1,3.515600000000002,2.0883548669178933
[Be]=C1NC(C#C[Se]C(C)C)=C(N)N1C,0.13889,6.800773168834016
[Li]<-n1c(C(C)C)n(C)c2ccccc21,2.6967000000000008,8.854327566730545
[Be]=C(NC(C)(C)C)c1ccc(C)cc1,2.770010000000001,8.979115815721336
[Li]<-n1cc(C)n(-c2ccc(C)cc2)c1,2.489140000000001,7.265125695775816
[Li]<-N#Cc1cccc(OCC#N)c1,1.46066,1.8387783689363106
[Li]<-O=c1cc[nH]c2c(Br)cc(C)cc12,2.5990200000000003,5.641123355799723
[Li]<-[As](C)(COCC)Cc1ccccc1,2.4686000000000003,6.3898528497444715
[Li]<-n1nnc(C)n1Cc1ccccc1,1.02982,6.336420641892215
[Li]<-N#Cc1cccc(OC(F)(F)F)c1,2.45688,1.8387783689363106
[Li]<-N(=c1c(N(C)C)c1N(C)C)C(C)C,1.0033,7.604689973726825
[Li]<-O=Cc1cccc(-n2ccnc2)c1,1.6848,3.9271332358542037
[Li]<-n1[nH]c(-c2ccc(C)cc2)cc1C,2.6935400000000005,7.140337446785025
[Li]<-S=C1C=CC=CC1N1CCCCC1,2.3368,1.8387783689363106
[Li]<-n1cn(Cc2ccccc2O)cn1,1.0320000000000005,6.800773168834016
[Be]=C1C=C(c2ccccc2)N(C)N1C,1.85849,6.800773168834016
[Li]<-N(C)=C1C2CC(C)(C)C1C(=O)C2C,1.9383,7.729478222717616
[Li]<-n1ccn(-c2ccc(C=C)cc2)c1,2.5153000000000008,7.265125695775816
[Be]=C1ONC(c2cccc(C)c2)N1C,1.45651,6.041466979622181
[Li]<-N=C(CC)ON(C)c1ccccc1,2.44167,5.006605415578681
[Be]=C1NC(N)=CN1Cc1ccccc1,0.84569,6.800773168834016
[Li]<-n1c(C)cc([N+](=O)[O-])cc1C(=O)O,0.99642,11.032670213617864
[Li]<-n1nc(C)cc(N)c1CC(=O)OC,0.0827199999999995,8.854327566730545
[Li]<-n1cc(-c2ccccc2C)c(N)o1,2.23222,6.845383784514992
[Li]<-S=C(NCc1ccoc1)NC(C)=O,0.7901999999999999,1.8387783689363106
[Li]<-n1nn(C(=C)C)nc1-c1ccsc1,1.8922,6.336420641892215
[Li]<-n1csc(N=Cc2ccccc2)n1,2.2887000000000004,10.15060733866456
[Li]<-N=C(Cc1ccccc1)C(C)(C)C,3.294970000000002,5.641123355799723
[Li]<-n1c(C(=O)OCC)ccn1CCO,0.0520999999999998,8.854327566730545
[Li]<-N1=CN(Cc2ccccn2)CCC1,1.3156,7.389913944766607
[Li]<-n1ccccc1Oc1ccccc1,2.873900000000001,8.684162153451302
[Li]<-N(CC)=C1CC2(C)CCC1C2(C)C,3.2935000000000016,7.729478222717616
[Li]<-P1(C)OCC2(OC(C)(C)CC2C)O1,2.5062000000000006,6.460442342275531
[Li]<-S=C(NCc1ccccc1)N(C)C,1.6227,1.8387783689363106
[Li]<-N(=Cc1ncc[nH]1)c1ccccc1,2.1602999999999994,9.318680093672345
[Li]<-S=c1c(C)c[nH]c2cccc(Br)c12,3.9683100000000016,9.077007842807193
[Li]<-n1cn(Cc2ccccn2)cc1C,1.63482,7.140337446785025
[Li]<-N1=CCC(C#Cc2ccccc2)C1,2.1288,7.729478222717616
[Li]<-n1nc(N)n(N)c1-c1ccccn1,-0.3639000000000003,6.675984919843224
[Li]<-N1=CN(CCc2ccccc2)CC1,1.5730000000000002,7.389913944766607
[Li]<-S=c1[nH]ccn1Cc1cccnc1,1.98899,1.8387783689363106
[Li]<-n1cn(N=Cc2ccccc2)cn1,1.1603,6.800773168834016
[Li]<-P(O)(C[Si](C)(C)C)c1ccccc1,2.578500000000001,5.256181913560263
[Li]<-O=C(C)N(C)c1cccc(OC)c1,1.6779,5.4263473268395055
[Li]<-n1ccc(N2CCC(C)CC2)cc1,2.3179,7.604689973726825
[Li]<-n1nnn(C)c1-c1cccc(Cl)c1,1.5304999999999995,6.336420641892215
[Li]<-P1=COCC1c1ccc(OC)cc1,2.4724000000000004,3.6775567378726213
[Be]=C1CC(C)(C)C(C)(C(=C)OCC)O1,2.780590000000001,6.970172033505783
[Li]<-n1cc(N=NC(C)C)n(C(C)C)c1,2.956100000000001,7.265125695775816
[Be]=C1N(CC)C=C([N+](=O)[O-])N1C(C)C,1.10419,6.675984919843224
[Li]<-P1(c2ccccc2)NC(N)C(N)N1,-0.6138000000000008,5.086783048888496
[Li]<-S=c1[nH]c(C(C)(C)C)cn1C(=C)C,3.3337900000000014,1.8387783689363106
[Li]<-n1cn(C(C)C=C)c2ccccc21,2.783300000000001,8.979115815721336
[Be]=C(Nn1ccnc1)c1ccccc1,1.5136899999999998,8.639551537770327
[Li]<-N(=Cc1ccccc1)C(C)(C)C,2.9040000000000017,11.407034960590238
[Li]<-N1=COC(c2ccncc2)C1(N)O,-0.2140000000000004,9.798434802197145
[Li]<-n1ccn(Cc2cccc(Cl)c2)c1,2.5848000000000004,7.265125695775816
[Be]=C1CC2CN(C1)CN(C(C)(O)O)C2,-0.6790100000000001,7.6394904427481904
[Li]<-P(CC)(CC)c1ccc(CC)cc1,3.3960000000000026,6.015488102772097
[Li]<-n1cnn(-c2ccc(C)c(C)c2)c1,1.88414,6.925561417824807
[Li]<-n1cccc(C=Cc2ccco2)c1,2.8450000000000006,7.604689973726825
[Li]<-N1=C(C)N(Cc2ccccn2)CC1,1.3156,9.103904064712127
[Li]<-n1cc(-c2ccc(C)cc2)[nH]c1N,1.96732,8.639551537770327
[Be]=C1N(CC)C=CN1C(CC)C(C)C,2.525990000000001,6.675984919843224
[Li]<-N=C(CC)ON=Cc1ccccc1,2.4243700000000006,5.131393664569472
[Li]<-S=C(C(N)N)N(N)Cc1ccsc1,-0.0052999999999996,1.963566617927102
[Li]<-n1cc(C)cc(-c2cccnc2)c1,2.45202,7.604689973726825
[Be]=C1N(C)C=CN1Cc1ccccc1,1.90149,6.675984919843224
[Be]=C(NCc1ccccn1)C(C)(C)C,2.2560900000000004,9.103904064712127
[Li]<-n1ccc(C(C)=NNC(=C)C)cc1,1.9288,7.604689973726825
[Li]<-N(C)=C(C)C=C(C)c1ccccc1,3.180600000000002,7.854266471708408
[Be]=C1CC(OC)(c2ccccc2F)N1,1.65699,5.551135575830297
[Li]<-n1ccc(Oc2ccccc2)cc1,2.873900000000001,7.604689973726825
[Li]<-n1cn(-c2ccc(Br)cc2C)cn1,2.33822,6.800773168834016
[Li]<-n1c(C)n(CC=C)c2ccccc21,2.5307200000000005,8.854327566730545
[Li]<-n1ccc(CSCC(F)(F)F)cc1,2.8771000000000013,7.604689973726825
[Be]=C1NC=C(c2ccccc2OC)S1,2.32629,8.31182896972825
[Li]<-n1ccn(Cc2ccccc2)c1Cl,2.5848000000000004,7.140337446785025
[Li]<-S=c1cc(-c2ccc(C)cc2)ss1,4.514510000000001,1.8387783689363106
[Li]<-S=C(Nc1ccccc1)NC(C)C,2.3814,1.963566617927102
[Li]<-N1=COC(C)(C)C1N1CCCCC1,1.6355,8.469386124491084
[Li]<-P1(F)CCC(C)(C)C(OC)C1(C)C,3.5763000000000025,4.453291362267627
[Li]<-n1c(-c2ccccn2)ccn1CC,1.965,8.854327566730545
[Li]<-N(C)Cc1cc(F)c(F)c(F)c1F,1.9624,4.42628623181737
[Be]=C(C=C(C)OC)N1CCCCCC1,2.451390000000001,9.228692313702918
[Be]=C1NC(N)=CN1c1cccc(C)c1,1.1585100000000002,6.800773168834016
[Be]=C1N(CC(C)(C)N)C=CN1C(C)C,1.21719,6.675984919843224
[Li]<-O=C(Nc1ccccc1)C(C)(C)C,2.6712000000000007,5.4263473268395055
[Li]<-NC(C)c1cc(F)c(F)c(F)c1F,2.2627000000000006,4.301497982826578
[Li]<-N#Cc1ccccc1-n1cncn1,1.13898,3.6775567378726213
[Be]=C1Nc2ccc(C(C)C)cc2N1C,2.6679900000000005,6.800773168834016
[Be]=C1CC(=O)OC1(C)c1ccccc1,1.92999,10.647728771378404
[Be]=C(C)Oc1ccc(C(=O)OC)cc1,1.91069,5.380970162551054
[Li]<-N(=C1CCCCC1)c1ccccc1,3.723200000000003,11.032670213617864
[Li]<-n1c(C(F)(F)F)[nH]c2ccccc21,2.5817,8.854327566730545
[Li]<-n1cc(C(C)N)nc2ccccc21,1.6495,9.318680093672345
[Be]=C1C=CC(C)=C(N2CCOCC2)O1,1.1752900000000002,6.845383784514992
[Li]<-O=C1CCNCc2cc(Cl)ccc21,2.016,5.765911604790515
[Li]<-O=C(C)Nc1ccc(C(=C)C)cc1,2.6781000000000006,5.301559077848714
[Li]<-n1cn(C(C)=NNC(C)=O)cc1C,0.5091199999999998,7.140337446785025
[Li]<-n1cc(N)c(-c2ccccc2C)o1,2.23222,6.845383784514992
[Li]<-n1ccc(CN2CCCCC2)cc1,2.0675,7.604689973726825
[Li]<-S=c1[nH][nH]c(C)c1-c1ccccc1,3.0477100000000004,1.8387783689363106
[Li]<-N=c1[nH]c(N)cn1CC(=O)OC,-0.9491299999999998,4.961994799897705
[Li]<-n1ccc(N(CCO)C(C)C)cc1,1.2887,7.604689973726825
[Li]<-[nH]1cnc2cc(C(=O)OC)ccc21,1.3495,7.265125695775816
[Li]<-n1ncn(-c2ccccc2Br)c1C,2.33822,6.675984919843224
[Li]<-O=C(C)Nc1c(F)cc(F)cc1F,2.0623,5.176770828857923
[Li]<-n1cn(Cc2ccccn2)nc1C,1.02982,6.800773168834016
[Li]<-N(=CC(C)C)C(C)c1ccccc1,3.474400000000002,9.568256591653928
[Li]<-P1=CCC(c2cccc(C)c2)=CC1,3.530520000000002,4.051921484844995
[Li]<-N#CC(C)c1ccc(C(C)C)cc1,3.4370800000000026,1.8387783689363106
[Be]=C1N(CCC#N)C=CN1C(C)(C)C,1.78367,6.675984919843224
[Be]=C1C(N)C(=O)N1Cc1ccccc1,0.3948899999999997,6.800773168834016
[Be]=C(C)NC(C)c1ccc(OC)cc1,2.404490000000001,3.9619337048755683
[Li]<-S=C(C=Cc1ccccc1)N(C)C,2.588800000000001,1.963566617927102
[Li]<-n1ccn(CCSN2CCCC2)c1,1.6271,7.265125695775816
[Li]<-n1ccc(N(C(C)C)C(C)C)cc1,2.7048000000000005,7.604689973726825
[Li]<-n1ccc(CN2CCOCC2)cc1,0.9138,7.604689973726825
[Li]<-N1=COCC1c1ccccc1OC,1.7948,8.933738651432886
[Li]<-N1CCNCCN(CC(C)=O)CC1,-0.9297999999999982,4.301497982826578
[Li]<-n1c[nH]c(-c2cccc(OC)c2)c1,2.0853,7.265125695775816
[Li]<-P(C)(C=CC(=C)C)c1ccccc1,3.5134000000000016,5.890699853781306
[Be]=C1Nc2ccccc2N1CCCC,2.7148900000000005,6.800773168834016
[Li]<-S=Cc1ccc(NCC(C)O)cc1,1.8271,1.963566617927102
[Li]<-n1c(C(=O)OC)[nH]c2ccccc21,1.3495,7.0155491977942335
[Li]<-P1(C)C(C)C=CC1c1ccccc1,3.7977000000000034,5.890699853781306
[Li]<-N1=NC2(NC(C)=O)C=CC=CC2N1,0.2837999999999999,6.925561417824807
[Li]<-n1cn(-c2ccccc2F)c(C)n1,1.7148199999999998,6.800773168834016
[Be]=C1CCC(N)(c2ccccc2)NC1,1.26279,7.6394904427481904
[Li]<-P(C)(OCCOC)c1ccccc1,2.0016,5.256181913560263
[Li]<-n1nc2ccccc2n1CC(C)C,2.0873,8.514763288779536
[Li]<-n1cnc(C)n1Cc1ccccc1,1.63482,8.639551537770327
[Be]=C1N(C)C=CN1c1ccc(Br)cn1,2.06339,6.675984919843224
[Li]<-S=c1[nH]c(=O)cc(O)n1C(C)(C)C,1.3664899999999998,2.0883548669178933
[Li]<-O=C(Nc1ccccc1C)C(C)C,2.589520000000001,5.301559077848714
[Li]<-n1cccc(-c2ccc[n+]([O-])c2)c1,1.382,7.604689973726825
[Be]=C1CNC2(CCCN2)N1C(C)(C)C,0.7660899999999999,6.925561417824807
[Be]=C(C#N)Nc1ccccc1C(C)C,2.78427,5.4263473268395055
[Li]<-N#CCc1ccnc(C(=O)OC)c1,0.93428,1.8387783689363106
[Li]<-P1(c2ccccc2)OC1C(C)(C)C,3.111200000000002,4.881817166587889
[Li]<-N1=COC(c2ccc(C)cc2)C1C,2.4831200000000004,8.808950402442093
[Li]<-n1cccc(C=C2CCCCC2)c1,3.429100000000002,7.604689973726825
[Li]<-n1cccc(-c2c[nH]c(C)c2C)c1,2.6935400000000005,7.604689973726825
[Li]<-n1cc(C)cc2c(C=O)cncc21,1.7507199999999998,9.318680093672345
[Li]<-S=C1CN(c2ccccc2C)CN1,1.68952,1.8387783689363106
[Li]<-N1=CN(C(C)C)CC1c1cscn1,1.9365,9.103904064712127
[Li]<-N1CCC(C#Cc2ccccc2)C1,1.6476,6.140276351762889
[Li]<-N=c1[nH]c(C)c(CC2CCCC2)s1,2.5967900000000004,3.4627807089124034
[Li]<-n1ccc(C(=N)N)c2ccccc21,1.5188700000000002,9.318680093672345
[Li]<-n1c(C)c(C)cn1-c1ccccc1,2.489140000000001,8.854327566730545
[Be]=C1NC(c2ccc(C#N)cc2)CO1,1.2154699999999998,6.505819506563983
[Li]<-n1cn(Cc2ccccc2)cc1C,2.23982,7.140337446785025
[Li]<-Pc1ccc(C(C)C)c(C(C)C)c1,3.433800000000004,2.0883548669178933
[Li]<-O=C(OC)c1ccccc1OC,1.4818,5.1313936645694715
[Li]<-n1c2c(cn1C(C)(C)C)C=CCC2,2.597500000000001,8.854327566730545
[Li]<-n1ccn(-c2cccc(OC)c2)c1,1.8809,7.265125695775816
[Li]<-n1c(-c2ccccc2)cc(C)n1C,2.3955199999999994,8.854327566730545
[Li]<-S=C(CN(C)C)c1cccc(C)c1,2.2746200000000005,1.8387783689363106
[Li]<-n1cc(C#Cc2ccccc2)c[nH]1,1.8095,7.265125695775816
[Li]<-N(=Cc1ccco1)c1ccccc1,3.0302000000000016,9.318680093672345
[Li]<-P(CC(OC)OC)c1ccccc1,1.6093,4.051921484844995
[Be]=C1N(C)C=CN1c1cccc(C)n1,1.60931,6.675984919843224
[Li]<-N=C(C)C(=O)c1c(F)cccc1F,2.18717,5.765911604790515
[Li]<-S=c1[nH]c(N)c(-c2ccccc2)[nH]1,2.32149,1.8387783689363106
[Be]=C1N(CC)c2ccccc2N1CC,2.3490900000000003,6.675984919843224
[Li]<-N1=CN(CC(C)=O)C2C=CC=CC21,0.7825,9.103904064712127
[Be]=C(NC(C)(C)C)c1cccc(C)c1,2.770010000000001,8.979115815721336
[Li]<-P1(O)OC(C(=O)OC)=CC(C)(C)O1,1.0879,3.737569535136596
[Li]<-N(=CC(=O)c1ccccc1)CC=C,2.1261,7.729478222717616
[Li]<-n1cccc(C=CC(C)(C)C)c1C,3.449320000000002,9.318680093672345
[Li]<-P(F)(OC)c1cc(C)c(C)c(C)c1,3.164960000000001,3.9435616710373758
[Li]<-NC(Cc1ccccc1)C(=O)OC,0.7293999999999993,2.2131431159086845
[Li]<-P1NC(c2ccoc2)C(C)(C)C1N,1.8284,5.4263473268395055
[Li]<-n1cn(C(C)C)c2ccc(I)cc21,3.2218000000000018,8.979115815721336
[Li]<-O=C(O)C1c2ccccc2NC1N,0.5650999999999997,5.00660541557868
[Li]<-n1c(N)ccn1Cc1ccccc1,1.5136,10.353541657715846
[Li]<-N1CC2CCCCC2(C(C)(C)O)C1,1.5371,6.140276351762889
[Li]<-n1ccn(C)c1-c1ccc(F)cc1,2.2262000000000004,7.140337446785025
[Li]<-N1CCN(c2ncccc2F)CC1,0.6302999999999999,4.301497982826578
[Li]<-P(C)(c1ccccc1)n1cccc1,2.688400000000001,5.551135575830297
[Li]<-n1cn(-c2ccc(C#N)cc2)cn1,1.13898,6.800773168834016
[Li]<-N1=C2Sc3ccccc3N2CC1N,1.2531,8.764339786761118
[Li]<-N=C1CNc2ccccc2C1(C)N,1.30577,5.765911604790515
[Li]<-O=C(C)Nc1ccccc1[N+](=O)[O-],1.5531999999999997,5.301559077848714
[Li]<-n1cccc(-c2ccc(Cl)cc2)c1,3.402000000000002,7.604689973726825
[Li]<-S=c1[nH]ccn1Cc1ccccn1,1.98899,1.8387783689363106
[Be]=C1Nc2sc3ccccc3c2N1C,2.759290000000001,8.639551537770327
[Be]=C1N(CCC)C=CN1CCC(C)C,2.527590000000001,6.675984919843224
[Li]<-O=Cc1cccc(N2CC=CC2)c1,1.8753,3.8023449868634125
[Li]<-N1=COC(c2ccc(OC)cc2)C1,1.7948,7.094960282496573
[Be]=C1NC2=C(NC(C)(C)O2)N1C(C)C,0.7787899999999998,6.800773168834016
[Be]=C1N(C(C)C)C=CN1C(C)C(=O)O,0.95299,6.675984919843224
[Be]=C1N(CC(=O)OC)C=CN1C(C)C,0.6528899999999997,6.675984919843224
[Li]<-n1cc(-c2ccccc2)[nH]c1CC,2.6391,7.140337446785025
[Li]<-n1ccc(N=CN)c2ccccc21,1.8533,9.318680093672345
[Be]=C1N(CC(C)C)C=CN1CC(C)C,2.383490000000001,6.675984919843224
[Li]<-P(O)c1c(F)c(F)c(F)c(F)c1F,1.5932,3.292615295633161
[Li]<-S=c1c(-c2ccccc2)c1N(C)C,3.024690000000001,1.8387783689363106
[Li]<-n1cn(C(C)(C)C)c2c1C=CCN2,2.0767999999999995,7.140337446785025
[Be]=C1CN(C(=C)C)C23C=CC(CC12)O3,1.58809,7.389913944766607
[Li]<-N#Cc1cccc(-n2cccn2)c1,1.7439799999999996,3.6775567378726213
[Li]<-n1cc(-c2cncnc2)n(CC)c1,1.36,7.265125695775816
[Li]<-n1ccc(Cn2cccn2)cc1,1.3264,7.604689973726825
[Li]<-P(O)(c1ccc(F)cc1)C(F)(F)F,2.3600000000000003,5.00660541557868
[Li]<-p1cnn(-c2cccc(SC)c2)c1,3.174300000000001,5.176770828857923
[Li]<-N1=CC(=NOC)CC1c1ccoc1,1.7976,9.443468342663136
[Li]<-P(C)(CCc1ccccc1)N(C)C,2.817400000000001,5.80071207381188
[Li]<-n1nc(-c2ccc(C)cc2)n(C)n1,1.18552,6.336420641892215
[Be]=C(C)NC12CC3CC(CC(C3)C1)C2,2.6034900000000007,3.837145455884777
[Be]=C1OC2(CCCCC2)CN1CC=C,2.20379,6.3810312575731905
[Be]=C(Nc1ccccc1OC)N(C)C,1.6649899999999995,6.800773168834016
[Li]<-n1ccc(N(C(C)Cl)C(C)Cl)cc1,3.0576000000000016,7.604689973726825
[Be]=C(Nc1ccc(C)cc1C)SCC,3.464730000000001,8.31182896972825
[Be]=C1N(CC)C=CN1CC(=O)OCC,0.65449,6.675984919843224
[Be]=C1N(CC)C=CN1c1ccccc1,2.2959900000000006,6.675984919843224
[Li]<-S=c1n(CCCC)ccn1C(C)C,3.4000900000000023,1.8387783689363106
[Li]<-N#Cn1ncnc1-c1ccccc1,1.27428,3.337992459921612
[Be]=C(C)Nc1cc(C)cc(C(C)C)c1,3.5890100000000027,5.675923824821088
[Li]<-n1ccc(C=C2CCCCC2)cc1,3.429100000000002,7.604689973726825
[Li]<-p1c(C(=O)OCC)cn(CC)c1C,2.573220000000001,7.0155491977942335
[Li]<-n1cccc(C2CNCC(=O)C2)c1,0.7276,7.604689973726825
[Li]<-n1csc(SCc2ccccc2)n1,2.830400000000001,10.15060733866456
[Li]<-n1cc(C(F)(F)Cl)c(C(F)(F)F)[nH]1,2.7166,7.265125695775816
[Li]<-n1cn(Cc2ccccc2)c(Cl)n1,1.9798,6.800773168834016
[Li]<-NCC1Cc2ccccc2CC1O,0.7209999999999999,2.3379313648994757
[Li]<-p1(-c2ccccc2)cc(C)cc1C,4.279240000000003,5.516335106808932
[Li]<-n1ccn(CCc2ccccc2)c1,2.1258,7.265125695775816
[Li]<-O=C1C=CC=C(N2C=CC=CC2)C1,1.7847999999999995,5.516335106808932
[Li]<-n1ccn(Cc2ccc(O)cc2)c1,1.637,7.265125695775816
[Be]=C(NC(C)O)c1cccc(OC)c1,1.0099899999999995,9.103904064712127
[Li]<-n1ccc(C(C)N=CC#N)c(C)c1,2.0454,7.604689973726825
[Be]=C1N(CCN(C)C)C=CN1C(C)C,1.04149,6.675984919843224
[Li]<-n1ccccc1-c1nccnc1C,1.84702,9.318680093672345
[Li]<-n1ccn(-c2c(C)cccc2C)c1,2.48914,7.265125695775816
[Li]<-n1ccn(OC)c1-c1ccccc1,1.6084999999999998,8.979115815721336
[Li]<-[O-][N+](C)=Cc1c(C)cc(C)cc1C,2.17086,3.5875689579031946
[Li]<-NCC(C)Nc1ccccc1OC,1.4543,2.3379313648994757
[Li]<-O=C(OC)C1CCNC1C(C)(C)C,1.1835999999999998,5.1313936645694715
[Li]<-n1ccn(-c2cccc(C=C)c2)c1,2.5153,7.265125695775816
[Li]<-N(O)=C(C)c1nc2ccccc2[nH]1,1.7611,6.845383784514991
[Be]=C(C#N)Nc1c(C)cc(C)cc1C,2.5861300000000007,3.5875689579031946
[Li]<-n1[nH]c(-c2ccccc2)cc1C#N,1.94838,7.140337446785025
[Li]<-P(O)(c1cccc(C)c1)C(C)(C)C,2.808020000000001,5.00660541557868
[Li]<-N1=CN(Cc2ncccc2C)CC1,1.23392,7.389913944766607
[Be]=C(c1ccc(OC)cc1)N(C)C,1.64369,10.693105935666855
[Li]<-n1cccc(C=NNC(=S)SC)c1,1.653,7.604689973726825
[Li]<-N(CC(=O)OCC)CC(=O)OCC,-0.2977999999999998,4.301497982826578
[Li]<-n1c(COC)[nH]c2ccc(C)cc21,2.01772,7.0155491977942335
[Li]<-n1nnc(C)n1Cc1ccccc1,1.02982,8.175199010828527
[Li]<-n1cc(C(C)(C)C)n(C(C)(C)C)c1,2.9356000000000018,7.265125695775816
[Li]<-n1ccn(-c2ccc(C)cc2)c1C,2.489140000000001,8.979115815721336
[Li]<-S=C(NCC)NN=Cc1ccoc1,1.0975000000000004,1.8387783689363106
[Li]<-S=c1[nH]cc(N)n1-c1ccccc1,2.11709,1.8387783689363106
[Li]<-N=C1CN(C(C)C)C(C(C)C)C1=O,1.32387,3.8023449868634125
[Li]<-OCC(C)Nc1ccccc1OC,1.4878999999999998,2.2131431159086845
[Li]<-n1cncn1CC(=O)OC(C)(C)C,0.6198000000000001,6.800773168834016
[Li]<-n1ccn(CCC(C)C)c1C(C)C,3.0526000000000018,7.140337446785025
[Li]<-S=C(NC(C)(C)C)c1ccccc1,2.7502000000000013,1.8387783689363106
[Li]<-n1c(C)cpn1Cc1ccccc1,2.8199200000000006,10.308218947700057
[Li]<-S=c1cc(N)[nH]c(=O)n1CC(C)=O,0.07709,1.963566617927102
[Li]<-n1cn(CC(=O)O)c2ccccc21,1.1209000000000002,7.140337446785025
[Li]<-Pc1cc(C(C)C)cc(C(C)C)c1,3.4338000000000024,2.0883548669178933
[Li]<-n1ccnc2cc(C(=O)O)ccc21,1.3279999999999998,9.318680093672345
[Li]<-n1ccc(C2NCOC2=O)cc1,0.2266,7.604689973726825
[Li]<-S1Cc2cccc(C(F)(F)F)c2C1,3.4522000000000013,4.176709733835787
