Encoded SMILES,log P
[Li]<-n1ccn(C)c1CN(C)C,0.4816999999999998
[Li]<-O=C(CN(CC)CC)OC,0.5011999999999999
[Li]<-NCCC(=O)OCCCC,0.6785
[Li]<-S=c1[nH]c(C(C)C)nn1C,1.60109
[Li]<-n1cn(CCCl)cc1CC,1.6843
[Li]<-N(=CC(C)(C)C)C(C)(C)C,2.901800000000001
[Li]<-N#CSCc1ccccc1,2.40088
[Be]=C(N(CC)CC)C(F)(F)F,1.92929
[Li]<-n1ccc(CC(C)=O)cc1,1.2131
[Li]<-N1=CC(C(C)=O)C(C)(Cl)C1,1.2735
[Li]<-N1=CC(C)C(C)([N+](=O)[O-])C1,0.7423
[Li]<-OCc1ccc(OC)cc1,1.1874999999999998
[Li]<-N(=CC)c1ccc(C)cc1,2.717220000000001
[Li]<-Nc1ccc(SCC)cc1,2.3808000000000007
[Li]<-P(C)(C=C)c1ccccc1,2.567100000000001
[Be]=C1NC=C(C(C)SCC)S1,2.30209
[Li]<-n1ccc(C(C)=NO)cc1,1.2798
[Li]<-Nc1ccccc1C(=O)O,0.967
[Li]<-[O-][N+]1=C(C)C=CC(C)(C)C1,1.5536
[Li]<-N(C)=CNC1CCCCC1,1.5668
[Be]=CNc1c(C)cccc1C,2.26093
[Be]=C(Cc1ccccc1)NC,1.48729
[Li]<-P(O)C(O)c1ccccc1,1.2632999999999996
[Li]<-n1csc(-c2cccs2)c1,2.871600000000001
[Li]<-S=c1[nH]ccn1C(C)C=C,2.29269
[Li]<-n1cccc(C(S)S)c1C,2.2482200000000008
[Li]<-n1cc(C(C)=N)n(CC)c1,1.2907699999999998
[Li]<-S=c1ssc(OCC)c1C,3.2462100000000014
[Li]<-n1cc(O)cc(C#N)c1C,0.9673
[Li]<-P(OC(C)(C)C)C(C)(C)C,3.193500000000002
[Li]<-S1Cc2ccccc2C1N,1.8907
[Li]<-n1cccc2cnccc21,1.6298
[Be]=C1N(C)C=CN1C(C)CC,1.49979
[Li]<-n1csc(-n2ccnc2)c1,1.3287999999999998
[Li]<-S=C1NCCCN1C(C)C,0.975
[Be]=C1N(CC)C=CN1C(C)C,1.49979
[Li]<-[O-][N+]1=CC=CC(C)C1(C)C,1.552
[Li]<-P1(C(C)(C)C)OC12CCC2,3.092200000000002
[Li]<-P1(Cl)OCCC(C(C)C)O1,2.913600000000001
[Li]<-N1=C(C)N(CC)CC1(C)C,1.5189
[Li]<-P(C)(OC(C)=O)C(C)(C)C,2.3747000000000007
[Li]<-n1cn(C)cc1C(F)(F)F,1.4389
[Li]<-P1(F)C2CCC(OC)CC21,2.3025
[Li]<-[N-]=[N+](C)c1ccccc1C,2.29042
[Li]<-n1c(C)ccc2c1CNC2,0.99322
[Li]<-NCc1ccnc(C=C)c1,1.1833
[Li]<-S=C(C)N(C(C)C)C(C)C,2.452500000000001
[Li]<-N(Cc1ccsc1)C(C)C,2.2461
[Li]<-N(=Cc1cnc[nH]1)C(C)C,1.237
[Li]<-n1nn(CCC=C)cc1C,1.16262
[Be]=C1NC(N)=C(I)N1C(C)C,0.8165900000000001
[Li]<-O=Cc1cn(C(C)O)cn1,0.2063999999999999
[Li]<-n1cnc(C(N)=O)c(N)c1,-0.8423000000000005
[Be]=C(C)Nc1ccccc1I,2.7617900000000004
[Li]<-S1C2CCC1C(N(C)C)C2,1.5844999999999998
[Li]<-Nc1ccccc1C(C)C,2.3922
[Li]<-O=Cc1ccccc1SC,2.221
[Li]<-n1c(C)cn(CO)c1CO,-0.36638
[Li]<-n1[nH]c(C(F)(F)F)cc1N,1.0107000000000002
[Li]<-S=C(C(=O)C=CC)N(C)C,1.0206
[Li]<-n1ccn(CCSCC)c1,1.6362
[Be]=C(n1cccn1)C(C)(C)C,1.81609
[Be]=C1N(C)C=CN1C(C)(C)C,1.49979
[Li]<-NCc1ccc(F)c(F)c1,1.4235
[Li]<-n1c(C)[nH]c(CN)c1CO,-0.3308800000000002
[Li]<-n1[nH]c(C(C)=O)c(O)c1C,0.62632
[Be]=C=Cc1ccccc1OC,2.01839
[Li]<-n1cccc(C(O)OC)c1,0.7189
[Li]<-n1cc(N(C)C)ccc1N,0.7298
[Be]=C1N(CC)CCN1CCO,-0.38751
[Li]<-S=c1[nH]ccn1CCCC,2.34579
[Li]<-S=c1[nH]c(=O)[nH]c(N)c1C,0.3231100000000001
[Li]<-S=C(NC)C(=C)C(C)(C)C,2.1355000000000004
[Li]<-S=C(CN(C)C)C(C)(C)C,1.964
[Be]=C1NC=C(N)N1CN(C)C,-0.8354099999999989
[Li]<-S=C(C)NC1CCCCC1,2.256
[Li]<-N(C)=C(C)c1ccccc1,2.1254
[Li]<-p1(O)cc(C)c(C)c1CC,2.6078400000000017
[Li]<-S=c1[nH]c(=O)c(C)nn1C,0.1463099999999998
[Li]<-n1cc(C(=C)C)n(C=C)c1,2.0167
[Be]=C1NC(N)=C(C(C)(O)O)S1,-0.8523099999999999
[Li]<-N=C(CC)OCC(F)(F)F,1.95257
[Li]<-S=C(C(=O)SCC)N(C)C,1.1551
[Li]<-P(c1ccccc1)C(C)C,2.3988000000000005
[Be]=C1NC=C(N)N1C=C(C)C,0.5691900000000001
[Li]<-N(C(C)C)C(C)C(=O)OC,0.5458999999999996
[Li]<-n1nn(C)c2c1CCCC2,0.6939
[Li]<-S=c1[nH]c(N)cn1C(C)C,1.7087899999999998
[Li]<-NCc1c(F)cccc1F,1.4235
[Li]<-n1c(C)cc(C)cc1OC,1.70704
[Li]<-S=c1[nH]ccn1C(C)(O)O,0.1604899999999999
[Li]<-n1[nH]c(C)cc1C(C)(C)C,2.01562
[Be]=C1NC(Cl)=NC(N)NC1N,-1.6601099999999995
[Li]<-O=Cc1ccccc1OC,1.5076999999999998
[Li]<-n1[nH]c(C)cc1C(F)(F)F,1.7369199999999996
[Li]<-n1ccc(CN(C)C)cc1,1.1432
[Li]<-O=C(CO)C1CC(C)CN1,-0.4542000000000004
[Li]<-n1cc(O)cc(C(N)=O)c1,-0.1139
[Li]<-N1=CSC(n2cccn2)C1,1.1568
[Li]<-N1=C(C(=O)O)CCC1(C)O,0.0142999999999999
[Li]<-P(C(C)(C)C)C1(C)CC1C,3.2619000000000016
[Li]<-n1cc(C)c(C(F)(F)F)[nH]1,1.73692
[Li]<-P1(c2ccccc2)CC1O,1.1258
[Li]<-P1(C)Oc2ccccc2O1,2.3995000000000006
[Li]<-n1ccn(CCC(C)C)c1,1.9292
[Li]<-N1=C(O)C=P2=CC(C)=NN12,0.5643
[Li]<-NCc1cccc(SC)c1,1.8672
[Li]<-P1(C)CC1c1ccccc1,2.8530000000000006
[Li]<-n1c(C)ccc2[nH]ccc21,1.87132
[Be]=C1CC(C)(N(C)C)OC1C,1.15429
[Li]<-N1=CC=CCC1C(=O)OC,0.5586999999999999
[Li]<-n1cn(C)c2c1CNCN2,-0.1073000000000003
[Be]=C1CC2CNCN(C1)C2N,-0.7649099999999998
[Li]<-NCc1ccc(OC)cc1,1.1539
[Li]<-n1ccccc1N=CC#N,1.30748
[Be]=C=NC1C=CC(SC)=CC1,2.0164
[Li]<-Nc1ccc(C)c(I)c1C,2.490240000000001
[Li]<-n1[nH]c(C)cc1C(C)(C)O,0.94552
[Li]<-[S+]([O-])(CC)c1ccccc1,1.8141
[Li]<-N1C=C(C(F)(F)F)C=CC1,1.592
[Li]<-N(CC(=O)OC)CC(C)C,0.4049999999999998
[Li]<-O=C(CN)c1ccccc1,0.828
[Li]<-O=C(O)C1CCC(N)NC1,-0.6446000000000003
[Be]=C(C)Nc1ccccc1Br,2.919690000000001
[Li]<-[O-][n+]1ccccc1[N+](=O)[O-],0.2281999999999999
[Li]<-n1cccc(CC(N)=O)c1,0.1093999999999997
[Li]<-O=C(N)c1ccccc1C,1.09392
[Li]<-N(CC)=C(C)N(C)C(C)C,1.7649
[Li]<-S=C(C(=C)C)c1ccco1,2.5737000000000005
[Li]<-P(C)(CO)C1CCCCC1,2.3806000000000003
[Li]<-S(C)Cc1ccc(F)cc1,2.6887000000000008
[Be]=C1NC(C#N)=C(C#N)N1C,-0.22355
[Li]<-n1cc(C)cc(C(C)=O)c1,1.59262
[Li]<-n1ccc(O)c(C=NC)c1,0.8359000000000001
[Li]<-S=C(NCC)NC(C)(C)C,1.2689
[Be]=C1N(CC)C=CN1C(F)F,1.31399
[Li]<-n1cc(C)nc(C(=C)O)c1,1.31372
[Be]=C1Sc2ccccc2N1C,2.2247900000000005
[Be]=C(C)C(=C)c1ccccc1,2.8009900000000005
[Li]<-n1cncn1C(C)C(C)C,1.4951
[Be]=C1NN=C(OC)N1C(C)C,0.2136899999999997
[Li]<-n1cnn(C(C)=C(C)C)c1,1.5489
[Li]<-N1=C(N)N(C(C)(C)C)CC1,0.4152000000000001
[Li]<-n1csc(-c2cncs2)c1,2.2666000000000004
[Li]<-S=C1CNC(N)N1C(C)C,-0.1302999999999999
[Li]<-n1cc(I)cc(C(C)=O)c1,1.8888
[Li]<-N#Cc1cccc(F)c1F,1.83648
[Li]<-N#Cc1ccccc1OC,1.5668799999999998
[Be]=C1N(C=C)CC1(C)N(C)C,0.8045899999999999
[Li]<-NC(C)(C)Cn1ccnc1,0.6204
[Li]<-n1ccc(C=NCC)cc1,1.5204
[Li]<-n1cc(C(C)=O)ccc1N,0.8664000000000001
[Li]<-S=C1N(CC)CCN1CC,0.9286999999999996
[Li]<-NCc1ccccc1C=O,0.9578
[Li]<-n1cccn1C(C)C(N)=O,-0.0706000000000003
[Li]<-S=C1NCCN1CC(C)=O,-0.2344999999999998
[Li]<-[As](C)(CC)c1ccccc1,2.0381
[Li]<-n1ccn(C(C)(C)C)c1Cl,2.2915
[Li]<-S=C(NC)NN(CC)CC,0.3370999999999998
[Li]<-O=c1cc(SCC)cc[nH]1,1.4869
[Li]<-O=C(OCC)c1cc[nH]c1,1.1914
[Li]<-N=C(CC)c1ccccc1,2.4644700000000004
[Be]=C1N(CC)CCN1C(C)C,1.02859
[Li]<-S1c2ccccc2CC1C,2.723300000000001
[Li]<-S1CCN(CC(C)=O)CC1,0.6242
[Li]<-Nc1ccc(C=O)cc1I,1.6859000000000002
[Li]<-P(O)(C=C(C)C)C(C)(C)C,3.097800000000002
[Li]<-S=c1[nH]c(N)cn1C(C)O,0.63869
[Li]<-n1ccc(C=C(C)C)cc1,2.5048000000000004
[Li]<-O(CC(=O)O)CC(F)(F)F,0.6498999999999999
[Li]<-P1(C)C2CCCC1CCC2,3.203100000000002
[Li]<-N#CCSc1ccccc1,2.3022800000000005
[Li]<-S=c1[nH]c(C)c(C)n1CC,2.18243
[Li]<-Nc1cccc(C(C)C)c1,2.3922
[Li]<-P(N1CCCC1)C(C)(C)C,2.4742000000000006
[Be]=C1CCN1c1ccccc1,1.93549
[Li]<-n1cccc(C)c1OCC,1.78872
[Li]<-n1ccc(N)c(C(C)=O)c1,0.8664000000000001
[Be]=C=NC1(C)NOCC1(C)C,0.7182
[Li]<-Nc1cccc(C(C)=O)c1,1.4714
[Li]<-n1cccc(CCl)c1CCl,2.5592000000000006
[Li]<-N1=C(N)C=CN(C(=O)O)C1,-0.1915999999999998
[Li]<-n1ncn(C(C)(C)C)c1N,0.6153000000000001
[Li]<-N1=C2SCC(=O)N2CCC1,0.3215000000000001
[Be]=C(C#N)NC1CCCCC1,1.47107
[Li]<-n1c(C)c(=O)[nH]c(=O)n1C,-1.22298
[Be]=C1NCC2CCCCCN12,0.83049
[Li]<-n1cccc(CN=C=O)c1,0.9174
[Li]<-n1ccc(CC(=O)O)cc1,0.7087000000000001
[Li]<-S=C(NC)c1nccn1C,0.3149999999999999
[Li]<-N1OC(C=C(C)C)=NC1N,0.1282
[Li]<-[O-][n+]1ccccc1C(C)=O,0.5226000000000001
[Li]<-n1ccc(C(C)(O)O)cc1,0.2388999999999999
[Li]<-N(C)Cc1cccc(F)c1,1.5451
[Li]<-P1(CC(C)CO)OC1(O)O,-0.3622000000000001
[Li]<-n1cc2cccc(Br)c2[nH]1,2.3253999999999992
[Li]<-S=C(N)NC1CCCCC1,1.1523
[Li]<-S=C(N)Nc1ncccn1,0.1321
[Be]=C1Nc2ccccc2N1C,1.54459
[Li]<-S=C(N=C(C)NC)N(C)C,0.4707000000000001
[Li]<-n1csc2c(C)cccc21,2.6047200000000013
[Li]<-P(C)(COC)c1ccco1,1.6205
[Li]<-N(=Cc1ncc[nH]1)C(N)=S,0.0721999999999998
[Li]<-P(CC(C)C#N)C(C)(C)C,2.6230800000000007
[Be]=C1N(C)CCN1Cc1ccncc1,0.8252900000000001
[Be]=C1OC=C(C)N1c1ccc(I)cc1,2.985390000000001
[Li]<-n1ccc(N2CCOCC2)cc1C,1.2266199999999998
[Be]=C1CN(c2ccccc2)C1=C(C)C,2.8817900000000014
[Li]<-N1=CC23C=CC=CC2(C=CC=C3)N1,1.5526
[Li]<-n1ccc2cc(C(C)=O)ccc2c1,2.4374
[Li]<-O=C1CN(c2ccccc2)CN1C,0.9225
[Be]=C(Nc1ccccc1)c1ccco1,2.778590000000001
[Li]<-n1cccc(C2SC=C(OC)S2)c1,3.0055000000000014
[Li]<-N(Cc1ccccc1)=C(C)N(C)C,2.1666
[Li]<-n1cn(CC)c2ncn(COC)c21,0.8565999999999998
[Li]<-NCc1ccc2ccccc2c1,2.2985000000000007
[Li]<-N1=COC(C)(C)C1c1ccncc1,1.9598
[Li]<-n1cccc(N(C(C)C)C(C)C)c1,2.7048000000000005
[Be]=C1Nc2ccccc2N1CCOC,1.56119
[Li]<-n1occ(N)c1-c1ccccc1C,2.23222
[Be]=C1CC(=Nc2ccccc2)N1C=C,2.604590000000001
[Li]<-N#CC(C)Nc1c(Cl)cccc1Cl,3.317380000000001
[Li]<-N(=c1cc1C(C)(C)C)C(C)C(C)C,2.804900000000001
[Li]<-n1cccc(N)c1-c1ccccc1,2.3308
[Li]<-n1nn(CC(C)=O)c2ccccc21,1.0202999999999998
[Li]<-n1ccc(NC2CCCCC2)cc1,2.826200000000001
[Li]<-NN=CC(=O)c1cccc(OC)c1,0.8224
[Li]<-O=CC(C)(c1ccncc1)N(C)C,1.0573
[Li]<-n1cn(CC)c2c(=S)n(C)cnc21,1.5191899999999998
[Li]<-Nc1ccc(C)c(C)c1C(=O)OC,1.6722400000000002
[Li]<-Nc1cccc(-c2ccccc2)n1,2.3308
[Li]<-P(F)(Oc1ccccc1)C(C)(C)C,4.145300000000003
[Be]=C1OC=C(C)C(C=CC(=O)O)=C1O,1.41209
[Li]<-N=c1cc(-c2ccccc2)cc[nH]1,2.16117
[Li]<-n1ccn(-c2ncncc2OC)c1,0.6708999999999998
[Li]<-NCc1cc(=O)oc2ccccc12,1.2517
[Li]<-O=c1[nH]c2cccc(C(C)C)c2[nH]1,1.9796
[Li]<-n1cn(CC(C)N)c2ccccc21,1.3834999999999995
[Li]<-O=C1CC=Cc2ccc(F)cc21,2.4253
[Li]<-S1Cc2ccc(C(F)(F)F)cc2C1,3.4522000000000013
[Li]<-n1cccc(-c2cccc[n+]2[O-])c1,1.382
[Li]<-P12CN3CN(C1)C(N(C)C)N(C3)C2,0.0478000000000002
[Li]<-n1ccn(C(=O)c2ccccc2)c1,1.5716
[Li]<-n1cccc(-c2c(C)c[nH]c2C)c1,2.6935400000000005
[Li]<-n1ccn(C(C)(C(C)=O)C(C)C)c1,1.8433
[Li]<-n1nnc(C)n1Cc1ccccc1,1.02982
[Li]<-O=Cc1cccc(C(=O)OC)c1C,1.59412
[Li]<-Nc1cc(C)c(C)c(CC(=O)O)c1,1.51274
[Li]<-N1=CSC(Nc2cccc(C)c2)C1,2.508120000000001
[Li]<-n1ccccc1-c1cccc[n+]1[O-],1.382
[Be]=C1N(C)C=CN1C(C)C(=O)OCC,0.65289
[Li]<-n1c(C(=O)OC)sc2ccccc21,2.0829
[Li]<-n1ccn(-c2c(C)ncnc2C)c1,1.27914
[Li]<-N1=CN(Cc2ccccc2)CCC1,1.9206
[Li]<-n1ccc(C=C(C#N)C(C)=O)cc1,1.57758
[Li]<-n1ccc(-c2ccccc2N)cc1,2.3308
[Be]=C1NC(c2ccccc2)=NN1CC,1.2695900000000002
[Li]<-n1csc(-c2cccc(SC)c2)c1,3.532000000000002
[Li]<-n1c(C)c(C)cn1-c1cccnc1,1.88414
[Li]<-N1=COC(c2ccc(SC)cc2)C1,2.5081000000000007
[Li]<-N(=Cc1cccs1)c1ccccc1,3.4987000000000013
[Li]<-n1c(C)ccn1Cc1ccccc1,2.23982
[Be]=C(C)Nc1cccc2ccccc12,3.310390000000001
[Li]<-[Se]1CCC(c2cccc(OC)c2)[Se]1,1.8817
[Li]<-P1(c2ccccc2)C2CCCCC21,3.1186000000000016
[Li]<-N(=CNC(C)C)c1ccccc1O,2.0500000000000003
[Li]<-N1=COC(c2cccc(OC)c2)C1,1.7948
[Li]<-n1cc(N)n(-c2ccccc2F)c1,1.5936
[Be]=C1CC2(CC3C=CC2O3)NC1(C)N,0.2019899999999999
[Be]=C(N)n1cncc1-c1ccccc1,1.35319
[Li]<-N1=COC(c2cccnc2)C1(C)C,1.9598
[Li]<-n1cc(C)n(Cc2ccccc2)n1,1.63482
[Li]<-n1cccc(-c2nnc(C)n2C)c1,1.1855199999999997
[Li]<-NCC(C)c1ccccc1C(C)C,2.8722000000000003
[Li]<-n1cc(C(C)=O)cc(C(C)=NO)c1,1.4824
[Li]<-N1=CC=CC(c2ccccc2)C1N,1.6956
[Li]<-n1cc(C)cn1C=Cc1cnc[nH]1,1.5425199999999997
[Li]<-N#CC1=CN([Si](C)(C)C)CCCC1,2.7146800000000004
[Li]<-O=C1CC2CC1(C)C(=O)C2(C)OC,0.9596
[Li]<-P(C)(O)C(O)(CC)c1ccccc1,2.2607000000000004
[Li]<-P1(C)Oc2ccccc2C(=O)N1C,2.0927
[Li]<-n1ccc(-c2ccc(N)cc2)cc1,2.3308
[Li]<-n1cccc(-c2ccccc2)c1N,2.3308
[Li]<-n1cc(C)cc(N2CCCCC2)c1,2.38032
[Li]<-N1CC(C(=O)OC)c2ccccc21,1.3687
[Li]<-S=Cc1cccc(C(F)(F)F)c1,3.0532000000000004
[Be]=C1N(CC(C)C)CCN1CC(C)C,1.91229
[Li]<-[N-]=[N+]=C(c1ccccc1)[Si](C)(C)C,2.5829000000000004
[Li]<-P(C)(Oc1ccccc1F)C(C)C,3.6396000000000015
[Li]<-n1ccn(-c2ccccc2C=C)c1,2.5153000000000008
[Li]<-n1cccc2c(C(=O)O)cccc21,1.933
[Li]<-p1(-c2ccccc2)c(C)ccc1C,4.279240000000003
[Be]=C1N(CC)C=CN1C1CCCCC1,2.4240900000000005
[Li]<-n1cccc(C=[N+]([O-])C(C)(C)C)c1,1.8093
[Be]=C1N(CC(C)C)C=CN1C(C)(C)C,2.525990000000001
[Li]<-O=C(CC)Nc1cccc(CC)c1,2.597500000000001
[Li]<-O=c1ccc2ccc(OC)cc2o1,1.8016
[Li]<-O=Cc1cc(OC)cc(OC)c1,1.5162999999999998
[Li]<-P1(c2nccn2C)C(C)CCC1C,2.0981
[Li]<-N=c1[nH]c(Cl)cn1CC(=O)OCC,0.51217
[Li]<-N=c1n(C)ccn1-c1ccccc1,1.29527
[Be]=C1SC2C=CC=CC2(N)N1C(C)C,1.58949
[Be]=C1N(C)C=CN1Cc1ccncc1,1.29649
[Be]=C1N2C=CC=CC2=C(CC)N1CC,2.3252900000000007
[Li]<-N(CC)Cc1ccc(C(C)=O)cc1,1.9987
[Li]<-n1ncn(Cc2ccncc2)c1C,1.02982
[Li]<-n1ccn(Cc2ccncc2)c1,1.3263999999999998
[Li]<-S=C1N(C)CCN1c1ccccc1,1.7233
[Li]<-N(=CC(C)(C)C)Nc1ccccc1,3.1304000000000016
[Be]=C1OCC2c3ccccc3CCN12,1.61229
[Li]<-n1c(NC(C)C)oc2ccccc21,2.6481000000000003
[Li]<-N1=CN(c2ccc(C=C)cc2)CC1,2.1779
[Li]<-n1nn(Cc2ccccc2)cc1C,1.63482
[Li]<-N1=CSCC1Nc1ccc(Cl)cc1,2.8531000000000004
[Li]<-n1cn(C)nc1-c1cccc(F)c1,1.6211999999999998
[Li]<-P1(C(C)C)OC(C(C)(C)C)P(Cl)O1,4.676400000000004
[Li]<-n1cccc(Cc2ccsc2C)c1,3.042320000000001
[Li]<-P(C(C)C)(C(C)C)n1cc(C)cn1,3.253320000000002
[Li]<-Nc1ccc(C(C)C)c(C(C)C)c1,3.515600000000002
[Be]=C1NC(C#C[Se]C(C)C)=C(N)N1C,0.13889
[Li]<-n1c(C(C)C)n(C)c2ccccc21,2.6967000000000008
[Be]=C(NC(C)(C)C)c1ccc(C)cc1,2.770010000000001
[Li]<-n1cc(C)n(-c2ccc(C)cc2)c1,2.489140000000001
[Li]<-N#Cc1cccc(OCC#N)c1,1.46066
[Li]<-O=c1cc[nH]c2c(Br)cc(C)cc12,2.5990200000000003
[Li]<-[As](C)(COCC)Cc1ccccc1,2.4686000000000003
[Li]<-n1nnc(C)n1Cc1ccccc1,1.02982
[Li]<-N#Cc1cccc(OC(F)(F)F)c1,2.45688
[Li]<-N(=c1c(N(C)C)c1N(C)C)C(C)C,1.0033
[Li]<-O=Cc1cccc(-n2ccnc2)c1,1.6848
[Li]<-n1[nH]c(-c2ccc(C)cc2)cc1C,2.6935400000000005
[Li]<-S=C1C=CC=CC1N1CCCCC1,2.3368
[Li]<-n1cn(Cc2ccccc2O)cn1,1.0320000000000005
[Li]<-N(C)=C1C2CC3(O)C1C=CC=CC23,1.1802
[Be]=C1C=C(c2ccccc2)N(C)N1C,1.85849
[Li]<-N(C)=C1C2CC(C)(C)C1C(=O)C2C,1.9383
[Li]<-n1ccn(-c2ccc(C=C)cc2)c1,2.5153000000000008
[Be]=C1ONC(c2cccc(C)c2)N1C,1.45651
[Li]<-N=C(CC)ON(C)c1ccccc1,2.44167
[Be]=C1NC(N)=CN1Cc1ccccc1,0.84569
[Li]<-n1c(C)cc([N+](=O)[O-])cc1C(=O)O,0.99642
[Li]<-n1nc(C)cc(N)c1CC(=O)OC,0.0827199999999995
[Li]<-n1cc(-c2ccccc2C)c(N)o1,2.23222
[Li]<-S=C(NCc1ccoc1)NC(C)=O,0.7901999999999999
[Li]<-n1nn(C(=C)C)nc1-c1ccsc1,1.8922
[Li]<-n1csc(N=Cc2ccccc2)n1,2.2887000000000004
[Li]<-N=C(Cc1ccccc1)C(C)(C)C,3.294970000000002
[Li]<-n1c(C(=O)OCC)ccn1CCO,0.0520999999999998
[Li]<-N1=CN(Cc2ccccn2)CCC1,1.3156
[Li]<-n1ccccc1Oc1ccccc1,2.873900000000001
[Li]<-N(CC)=C1CC2(C)CCC1C2(C)C,3.2935000000000016
[Li]<-P1(C)OCC2(OC(C)(C)CC2C)O1,2.5062000000000006
[Li]<-S=C(NCc1ccccc1)N(C)C,1.6227
[Li]<-N(=Cc1ncc[nH]1)c1ccccc1,2.1602999999999994
[Li]<-S=c1c(C)c[nH]c2cccc(Br)c12,3.9683100000000016
[Li]<-n1cn(Cc2ccccn2)cc1C,1.63482
[Li]<-N1=CCC(C#Cc2ccccc2)C1,2.1288
[Li]<-n1nc(N)n(N)c1-c1ccccn1,-0.3639000000000003
[Li]<-N1=CN(CCc2ccccc2)CC1,1.5730000000000002
[Li]<-S=c1[nH]ccn1Cc1cccnc1,1.98899
[Li]<-n1cn(N=Cc2ccccc2)cn1,1.1603
[Li]<-P(O)(C[Si](C)(C)C)c1ccccc1,2.578500000000001
[Li]<-O=C(C)N(C)c1cccc(OC)c1,1.6779
[Li]<-n1ccc(N2CCC(C)CC2)cc1,2.3179
[Li]<-n1nnn(C)c1-c1cccc(Cl)c1,1.5304999999999995
[Li]<-P1=COCC1c1ccc(OC)cc1,2.4724000000000004
[Be]=C1CC(C)(C)C(C)(C(=C)OCC)O1,2.780590000000001
[Li]<-n1cc(N=NC(C)C)n(C(C)C)c1,2.956100000000001
[Be]=C1N(CC)C=C([N+](=O)[O-])N1C(C)C,1.10419
[Li]<-P1(c2ccccc2)NC(N)C(N)N1,-0.6138000000000008
[Li]<-S=c1[nH]c(C(C)(C)C)cn1C(=C)C,3.3337900000000014
[Li]<-n1cn(C(C)C=C)c2ccccc21,2.783300000000001
[Be]=C(Nn1ccnc1)c1ccccc1,1.5136899999999998
[Li]<-N(=Cc1ccccc1)C(C)(C)C,2.9040000000000017
[Li]<-N1=COC(c2ccncc2)C1(N)O,-0.2140000000000004
[Li]<-n1ccn(Cc2cccc(Cl)c2)c1,2.5848000000000004
[Be]=C1CC2CN(C1)CN(C(C)(O)O)C2,-0.6790100000000001
[Li]<-P(CC)(CC)c1ccc(CC)cc1,3.3960000000000026
[Li]<-n1cnn(-c2ccc(C)c(C)c2)c1,1.88414
[Li]<-n1cccc(C=Cc2ccco2)c1,2.8450000000000006
[Li]<-N1=C(C)N(Cc2ccccn2)CC1,1.3156
[Li]<-n1cc(-c2ccc(C)cc2)[nH]c1N,1.96732
[Be]=C1N(CC)C=CN1C(CC)C(C)C,2.525990000000001
[Li]<-N=C(CC)ON=Cc1ccccc1,2.4243700000000006
[Li]<-S=C(C(N)N)N(N)Cc1ccsc1,-0.0052999999999996
[Li]<-n1cc(C)cc(-c2cccnc2)c1,2.45202
[Be]=C1N(C)C=CN1Cc1ccccc1,1.90149
[Be]=C(NCc1ccccn1)C(C)(C)C,2.2560900000000004
[Li]<-n1ccc(C(C)=NNC(=C)C)cc1,1.9288
[Li]<-N(C)=C(C)C=C(C)c1ccccc1,3.180600000000002
[Be]=C1CC(OC)(c2ccccc2F)N1,1.65699
[Li]<-n1ccc(Oc2ccccc2)cc1,2.873900000000001
[Li]<-n1cn(-c2ccc(Br)cc2C)cn1,2.33822
[Li]<-n1c(C)n(CC=C)c2ccccc21,2.5307200000000005
[Li]<-n1ccc(CSCC(F)(F)F)cc1,2.8771000000000013
[Be]=C1NC=C(c2ccccc2OC)S1,2.32629
[Li]<-n1ccn(Cc2ccccc2)c1Cl,2.5848000000000004
[Li]<-S=c1cc(-c2ccc(C)cc2)ss1,4.514510000000001
[Li]<-S=C(Nc1ccccc1)NC(C)C,2.3814
[Li]<-N1=COC(C)(C)C1N1CCCCC1,1.6355
[Li]<-P1(F)CCC(C)(C)C(OC)C1(C)C,3.5763000000000025
[Li]<-n1c(-c2ccccn2)ccn1CC,1.965
[Li]<-N(C)Cc1cc(F)c(F)c(F)c1F,1.9624
[Be]=C(C=C(C)OC)N1CCCCCC1,2.451390000000001
[Be]=C1NC(N)=CN1c1cccc(C)c1,1.1585100000000002
[Be]=C1N(CC(C)(C)N)C=CN1C(C)C,1.21719
[Li]<-O=C(Nc1ccccc1)C(C)(C)C,2.6712000000000007
[Li]<-NC(C)c1cc(F)c(F)c(F)c1F,2.2627000000000006
[Li]<-N#Cc1ccccc1-n1cncn1,1.13898
[Be]=C1Nc2ccc(C(C)C)cc2N1C,2.6679900000000005
[Be]=C1CC(=O)OC1(C)c1ccccc1,1.92999
[Be]=C(C)Oc1ccc(C(=O)OC)cc1,1.91069
[Li]<-N(=C1CCCCC1)c1ccccc1,3.723200000000003
[Li]<-n1c(C(F)(F)F)[nH]c2ccccc21,2.5817
[Li]<-n1cc(C(C)N)nc2ccccc21,1.6495
[Be]=C1C=CC(C)=C(N2CCOCC2)O1,1.1752900000000002
[Li]<-O=C1CCNCc2cc(Cl)ccc21,2.016
[Li]<-O=C(C)Nc1ccc(C(=C)C)cc1,2.6781000000000006
[Li]<-n1cn(C(C)=NNC(C)=O)cc1C,0.5091199999999998
[Li]<-n1cc(N)c(-c2ccccc2C)o1,2.23222
[Li]<-n1ccc(CN2CCCCC2)cc1,2.0675
[Li]<-S=c1[nH][nH]c(C)c1-c1ccccc1,3.0477100000000004
